,zipcode,tot_income,state,population,city,lat,long,county,av_income
340,35755,14275,AL,619,LANGSTON,34.53,-86.09,Jackson,23061.0
341,35755,14275,AL,619,LANGSTON,34.53,-86.09,Marshall,23061.0
342,35756,628241,AL,12582,MADISON,34.7,-86.74,Limestone,49932.0
343,35756,628241,AL,12582,MADISON,34.7,-86.74,Madison,49932.0
344,35757,546100,AL,15036,MADISON,34.7,-86.74,Limestone,36319.0
345,35757,546100,AL,15036,MADISON,34.7,-86.74,Madison,36319.0
346,35758,1860735,AL,45052,MADISON,34.7,-86.74,Limestone,41302.0
347,35758,1860735,AL,45052,MADISON,34.7,-86.74,Madison,41302.0
348,35759,266955,AL,7410,MERIDIANVILLE,34.87,-86.57,Madison,36026.0
349,35760,100476,AL,4762,NEW HOPE,34.53,-86.41,Madison,21100.0
350,35760,100476,AL,4762,NEW HOPE,34.53,-86.41,Marshall,21100.0
351,35761,314964,AL,12087,NEW MARKET,34.9,-86.42,Madison,26058.0
352,35763,860134,AL,16908,OWENS CROSS ROADS,34.6,-86.46,Madison,50871.0
353,35764,8060,AL,741,PAINT ROCK,34.66,-86.32,Jackson,10877.0
354,35765,59629,AL,3342,PISGAH,34.68,-85.84,DeKalb,17842.0
355,35765,59629,AL,3342,PISGAH,34.68,-85.84,Jackson,17842.0
356,35768,213940,AL,11334,SCOTTSBORO,34.64,-86.04,Jackson,18876.0
357,35769,294823,AL,9786,SCOTTSBORO,34.64,-86.04,Jackson,30127.0
358,35769,294823,AL,9786,SCOTTSBORO,34.64,-86.04,Marshall,30127.0
359,35771,58240,AL,3851,SECTION,34.58,-85.98,DeKalb,15123.0
360,35771,58240,AL,3851,SECTION,34.58,-85.98,Jackson,15123.0
361,35772,76927,AL,4396,STEVENSON,34.87,-85.83,Jackson,17499.0
362,35773,289749,AL,12497,TONEY,34.9,-86.72,Limestone,23185.0
363,35773,289749,AL,12497,TONEY,34.9,-86.72,Madison,23185.0
364,35775,11117,AL,507,VALHERMOSO SPRINGS,34.55,-86.69,Morgan,21927.0
365,35776,59483,AL,3895,WOODVILLE,34.62,-86.28,Jackson,15272.0
366,35776,59483,AL,3895,WOODVILLE,34.62,-86.28,Madison,15272.0
367,35776,59483,AL,3895,WOODVILLE,34.62,-86.28,Marshall,15272.0
368,35801,1187912,AL,23598,HUNTSVILLE,34.7,-86.62,Madison,50340.0
369,35802,1029760,AL,21562,HUNTSVILLE,34.7,-86.62,Madison,47758.0
370,35803,996668,AL,26645,HUNTSVILLE,34.7,-86.62,Madison,37405.0
371,35805,216090,AL,21464,HUNTSVILLE,34.7,-86.62,Madison,10068.0
372,35806,797256,AL,21216,HUNTSVILLE,34.7,-86.62,Madison,37578.0
373,35808,38386,AL,1592,HUNTSVILLE,34.7,-86.62,Madison,24112.0
374,35810,457653,AL,29631,HUNTSVILLE,34.7,-86.62,Madison,15445.0
375,35811,751679,AL,28014,HUNTSVILLE,34.7,-86.62,Madison,26832.0
376,35816,152557,AL,13547,HUNTSVILLE,34.7,-86.62,Madison,11261.0
377,35824,329837,AL,7208,HUNTSVILLE,34.7,-86.62,Madison,45760.0
378,35901,418881,AL,20016,GADSDEN,34.01,-86.01,Cherokee,20927.0
379,35901,418881,AL,20016,GADSDEN,34.01,-86.01,Etowah,20927.0
380,35903,277478,AL,17106,GADSDEN,34.01,-86.01,Cherokee,16221.0
381,35903,277478,AL,17106,GADSDEN,34.01,-86.01,Etowah,16221.0
382,35904,194475,AL,14494,GADSDEN,34.01,-86.01,Etowah,13418.0
383,35905,131054,AL,6433,GADSDEN,34.01,-86.01,Calhoun,20372.0
384,35905,131054,AL,6433,GADSDEN,34.01,-86.01,Etowah,20372.0
385,35906,236626,AL,9959,RAINBOW CITY,33.92,-86.08,Etowah,23760.0
386,35906,236626,AL,9959,RAINBOW CITY,33.92,-86.08,St. Clair,23760.0
387,35907,241189,AL,8422,GADSDEN,34.01,-86.01,Etowah,28638.0
388,35950,346379,AL,21342,ALBERTVILLE,34.26,-86.2,Marshall,16230.0
389,35951,197941,AL,12143,ALBERTVILLE,34.26,-86.2,DeKalb,16301.0
390,35951,197941,AL,12143,ALBERTVILLE,34.26,-86.2,Marshall,16301.0
391,35952,110527,AL,7283,ALTOONA,34.03,-86.31,Blount,15176.0
392,35952,110527,AL,7283,ALTOONA,34.03,-86.31,Etowah,15176.0
393,35952,110527,AL,7283,ALTOONA,34.03,-86.31,Marshall,15176.0
394,35953,142809,AL,7602,ASHVILLE,33.83,-86.26,St. Clair,18786.0
395,35954,178267,AL,11447,ATTALLA,34.01,-86.1,DeKalb,15573.0
396,35954,178267,AL,11447,ATTALLA,34.01,-86.1,Etowah,15573.0
397,35956,149788,AL,9144,BOAZ,34.2,-86.15,DeKalb,16381.0
398,35956,149788,AL,9144,BOAZ,34.2,-86.15,Etowah,16381.0
399,35956,149788,AL,9144,BOAZ,34.2,-86.15,Marshall,16381.0
400,35957,259144,AL,16553,BOAZ,34.2,-86.15,Blount,15655.0
401,35957,259144,AL,16553,BOAZ,34.2,-86.15,DeKalb,15655.0
402,35957,259144,AL,16553,BOAZ,34.2,-86.15,Etowah,15655.0
403,35957,259144,AL,16553,BOAZ,34.2,-86.15,Marshall,15655.0
404,35958,50743,AL,3239,BRYANT,34.95,-85.64,Jackson,15666.0
405,35959,79138,AL,4677,CEDAR BLUFF,34.22,-85.59,Cherokee,16921.0
406,35959,79138,AL,4677,CEDAR BLUFF,34.22,-85.59,DeKalb,16921.0
407,35960,176649,AL,10388,CENTRE,34.15,-85.67,Cherokee,17005.0
408,35961,83009,AL,7041,COLLINSVILLE,34.26,-85.86,Cherokee,11789.0
409,35961,83009,AL,7041,COLLINSVILLE,34.26,-85.86,DeKalb,11789.0
410,35961,83009,AL,7041,COLLINSVILLE,34.26,-85.86,Etowah,11789.0
411,35962,103803,AL,9691,CROSSVILLE,34.28,-85.99,DeKalb,10711.0
412,35962,103803,AL,9691,CROSSVILLE,34.28,-85.99,Marshall,10711.0
413,35963,24074,AL,1284,DAWSON,34.35,-85.92,DeKalb,18749.0
414,35966,55905,AL,3896,FLAT ROCK,34.8,-85.73,DeKalb,14349.0
415,35966,55905,AL,3896,FLAT ROCK,34.8,-85.73,Jackson,14349.0
416,35967,266297,AL,16485,FORT PAYNE,34.45,-85.69,Cherokee,16154.0
417,35967,266297,AL,16485,FORT PAYNE,34.45,-85.69,DeKalb,16154.0
418,35968,108903,AL,4410,FORT PAYNE,34.45,-85.69,DeKalb,24695.0
419,35971,71309,AL,5280,FYFFE,34.45,-85.9,DeKalb,13505.0
420,35972,22307,AL,1300,GALLANT,33.99,-86.22,Etowah,17159.0
421,35972,22307,AL,1300,GALLANT,33.99,-86.22,St. Clair,17159.0
422,35973,41181,AL,2925,GAYLESVILLE,34.26,-85.55,Cherokee,14079.0
423,35974,29150,AL,1384,GERALDINE,34.36,-86.0,DeKalb,21062.0
424,35975,16410,AL,580,GROVEOAK,34.43,-86.04,DeKalb,28293.0
425,35975,16410,AL,580,GROVEOAK,34.43,-86.04,Marshall,28293.0
426,35976,445477,AL,17138,GUNTERSVILLE,34.35,-86.27,Blount,25994.0
427,35976,445477,AL,17138,GUNTERSVILLE,34.35,-86.27,Cullman,25994.0
428,35976,445477,AL,17138,GUNTERSVILLE,34.35,-86.27,Marshall,25994.0
429,35978,87537,AL,5574,HENAGAR,34.63,-85.73,DeKalb,15705.0
430,35978,87537,AL,5574,HENAGAR,34.63,-85.73,Jackson,15705.0
431,35979,20156,AL,1279,HIGDON,34.88,-85.63,DeKalb,15759.0
432,35979,20156,AL,1279,HIGDON,34.88,-85.63,Jackson,15759.0
433,35980,68282,AL,4820,HORTON,34.18,-86.32,Blount,14166.0
434,35980,68282,AL,4820,HORTON,34.18,-86.32,Marshall,14166.0
435,35981,32607,AL,1903,IDER,34.7,-85.66,DeKalb,17135.0
436,35983,64909,AL,3534,LEESBURG,34.17,-85.76,Cherokee,18367.0
437,35983,64909,AL,3534,LEESBURG,34.17,-85.76,DeKalb,18367.0
438,35984,42295,AL,1752,MENTONE,34.56,-85.58,Cherokee,24141.0
439,35984,42295,AL,1752,MENTONE,34.56,-85.58,DeKalb,24141.0
440,35986,143382,AL,7789,RAINSVILLE,34.49,-85.84,DeKalb,18408.0
441,35987,41822,AL,2702,STEELE,33.93,-86.19,St. Clair,15478.0
442,35988,27879,AL,2103,SYLVANIA,34.55,-85.8,DeKalb,13257.0
443,35989,56607,AL,3498,VALLEY HEAD,34.55,-85.62,DeKalb,16183.0
444,36003,33560,AL,1763,AUTAUGAVILLE,32.43,-86.65,Autauga,19036.0
445,36005,28829,AL,1680,BANKS,31.81,-85.83,Bullock,17160.0
446,36005,28829,AL,1680,BANKS,31.81,-85.83,Pike,17160.0
447,36006,24941,AL,1342,BILLINGSLEY,32.66,-86.7,Autauga,18585.0
448,36006,24941,AL,1342,BILLINGSLEY,32.66,-86.7,Chilton,18585.0
449,36009,49208,AL,2357,BRANTLEY,31.58,-86.25,Coffee,20877.0
450,36009,49208,AL,2357,BRANTLEY,31.58,-86.25,Crenshaw,20877.0
451,36010,77158,AL,4781,BRUNDIDGE,31.71,-85.81,Coffee,16138.0
452,36010,77158,AL,4781,BRUNDIDGE,31.71,-85.81,Pike,16138.0
453,36013,21344,AL,488,CECIL,32.3,-85.99,Macon,43738.0
454,36013,21344,AL,488,CECIL,32.3,-85.99,Montgomery,43738.0
455,36016,45164,AL,4853,CLAYTON,31.88,-85.45,Barbour,9306.0
456,36017,17821,AL,2861,CLIO,31.7,-85.61,Barbour,6229.0
457,36020,22671,AL,1047,COOSADA,32.49,-86.33,Elmore,21653.0
458,36022,364282,AL,11615,DEATSVILLE,32.62,-86.4,Autauga,31363.0
459,36022,364282,AL,11615,DEATSVILLE,32.62,-86.4,Elmore,31363.0
460,36024,149261,AL,5083,ECLECTIC,32.63,-86.03,Elmore,29365.0
461,36025,78653,AL,7110,ELMORE,32.53,-86.31,Elmore,11062.0
462,36026,29055,AL,962,EQUALITY,32.8,-86.11,Coosa,30203.0
463,36026,29055,AL,962,EQUALITY,32.8,-86.11,Elmore,30203.0
464,36027,251057,AL,16159,EUFAULA,31.9,-85.15,Barbour,15537.0
465,36027,251057,AL,16159,EUFAULA,31.9,-85.15,Russell,15537.0
466,36028,29317,AL,1811,DOZIER,31.5,-86.37,Covington,16188.0
467,36028,29317,AL,1811,DOZIER,31.5,-86.37,Crenshaw,16188.0
468,36029,21820,AL,1094,FITZPATRICK,32.17,-85.9,Bullock,19945.0
469,36029,21820,AL,1094,FITZPATRICK,32.17,-85.9,Macon,19945.0
470,36029,21820,AL,1094,FITZPATRICK,32.17,-85.9,Montgomery,19945.0
471,36030,7043,AL,352,FOREST HOME,31.86,-86.84,Butler,20009.0
472,36032,36647,AL,2405,FORT DEPOSIT,31.98,-86.57,Butler,15238.0
473,36032,36647,AL,2405,FORT DEPOSIT,31.98,-86.57,Lowndes,15238.0
474,36033,58716,AL,4132,GEORGIANA,31.63,-86.74,Butler,14210.0
475,36033,58716,AL,4132,GEORGIANA,31.63,-86.74,Conecuh,14210.0
476,36034,12804,AL,589,GLENWOOD,31.66,-86.17,Coffee,21739.0
477,36034,12804,AL,589,GLENWOOD,31.66,-86.17,Crenshaw,21739.0
478,36035,38233,AL,1729,GOSHEN,31.71,-86.12,Crenshaw,22113.0
479,36035,38233,AL,1729,GOSHEN,31.71,-86.12,Pike,22113.0
480,36036,31876,AL,1867,GRADY,32.01,-86.11,Crenshaw,17073.0
481,36036,31876,AL,1867,GRADY,32.01,-86.11,Montgomery,17073.0
482,36037,219468,AL,13842,GREENVILLE,31.82,-86.62,Butler,15855.0
483,36037,219468,AL,13842,GREENVILLE,31.82,-86.62,Crenshaw,15855.0
484,36039,3549,AL,126,HARDAWAY,32.3,-85.87,Macon,28167.0
485,36040,46728,AL,3530,HAYNEVILLE,32.18,-86.57,Lowndes,13237.0
486,36041,23058,AL,1436,HIGHLAND HOME,31.95,-86.31,Crenshaw,16057.0
487,36042,24125,AL,1806,HONORAVILLE,31.85,-86.4,Butler,13358.0
488,36042,24125,AL,1806,HONORAVILLE,31.85,-86.4,Crenshaw,13358.0
489,36043,88661,AL,3637,HOPE HULL,32.21,-86.4,Lowndes,24378.0
490,36043,88661,AL,3637,HOPE HULL,32.21,-86.4,Montgomery,24378.0
491,36046,26139,AL,1363,LAPINE,31.98,-86.27,Crenshaw,19178.0
492,36046,26139,AL,1363,LAPINE,31.98,-86.27,Montgomery,19178.0
493,36047,22443,AL,1162,LETOHATCHEE,32.08,-86.51,Lowndes,19314.0
494,36047,22443,AL,1162,LETOHATCHEE,32.08,-86.51,Montgomery,19314.0
495,36048,17776,AL,1430,LOUISVILLE,31.78,-85.55,Barbour,12431.0
496,36049,100598,AL,5597,LUVERNE,31.7,-86.26,Crenshaw,17974.0
497,36051,41327,AL,2154,MARBURY,32.64,-86.54,Autauga,19186.0
498,36051,41327,AL,2154,MARBURY,32.64,-86.54,Chilton,19186.0
499,36051,41327,AL,2154,MARBURY,32.64,-86.54,Elmore,19186.0
500,36052,33124,AL,297,MATHEWS,32.13,-86.03,Bullock,111529.0
501,36052,33124,AL,297,MATHEWS,32.13,-86.03,Montgomery,111529.0
502,36053,24196,AL,2098,MIDWAY,32.07,-85.52,Barbour,11533.0
503,36053,24196,AL,2098,MIDWAY,32.07,-85.52,Bullock,11533.0
504,36054,340087,AL,15372,MILLBROOK,32.49,-86.36,Elmore,22124.0
505,36054,340087,AL,15372,MILLBROOK,32.49,-86.36,Montgomery,22124.0
506,36064,480859,AL,9194,PIKE ROAD,32.3,-86.08,Montgomery,52301.0
507,36066,538082,AL,19862,PRATTVILLE,32.46,-86.44,Autauga,27091.0
508,36066,538082,AL,19862,PRATTVILLE,32.46,-86.44,Elmore,27091.0
509,36067,593265,AL,28015,PRATTVILLE,32.46,-86.44,Autauga,21177.0
510,36069,37821,AL,1863,RAMER,32.07,-86.24,Montgomery,20301.0
511,36071,11668,AL,664,RUTLEDGE,31.72,-86.3,Butler,17572.0
512,36071,11668,AL,664,RUTLEDGE,31.72,-86.3,Crenshaw,17572.0
513,36075,35042,AL,2189,SHORTER,32.4,-85.93,Macon,16008.0
514,36078,274669,AL,13459,TALLASSEE,32.53,-85.89,Elmore,20408.0
515,36078,274669,AL,13459,TALLASSEE,32.53,-85.89,Macon,20408.0
516,36078,274669,AL,13459,TALLASSEE,32.53,-85.89,Tallapoosa,20408.0
517,36079,179492,AL,9757,TROY,31.8,-85.96,Coffee,18396.0
518,36079,179492,AL,9757,TROY,31.8,-85.96,Pike,18396.0
519,36080,63762,AL,2574,TITUS,32.71,-86.25,Coosa,24772.0
520,36080,63762,AL,2574,TITUS,32.71,-86.25,Elmore,24772.0
521,36081,276264,AL,16154,TROY,31.8,-85.96,Pike,17102.0
522,36083,109754,AL,8178,TUSKEGEE,32.43,-85.71,Macon,13421.0
523,36088,28945,AL,4858,TUSKEGEE INSTITUTE,32.42,-85.71,Macon,5958.0
524,36089,95971,AL,7533,UNION SPRINGS,32.13,-85.71,Bullock,12740.0
525,36089,95971,AL,7533,UNION SPRINGS,32.13,-85.71,Macon,12740.0
526,36089,95971,AL,7533,UNION SPRINGS,32.13,-85.71,Pike,12740.0
527,36091,66890,AL,3323,VERBENA,32.75,-86.52,Autauga,20129.0
528,36091,66890,AL,3323,VERBENA,32.75,-86.52,Chilton,20129.0
529,36092,425136,AL,20297,WETUMPKA,32.54,-86.2,Elmore,20946.0
530,36093,385264,AL,10986,WETUMPKA,32.54,-86.2,Elmore,35069.0
531,36104,109777,AL,8056,MONTGOMERY,32.35,-86.28,Montgomery,13627.0
532,36105,143342,AL,10563,MONTGOMERY,32.35,-86.28,Montgomery,13570.0
533,36106,507935,AL,14986,MONTGOMERY,32.35,-86.28,Montgomery,33894.0
534,36107,91337,AL,7360,MONTGOMERY,32.35,-86.28,Montgomery,12410.0
535,36108,213394,AL,19772,MONTGOMERY,32.35,-86.28,Montgomery,10793.0
536,36109,558730,AL,24132,MONTGOMERY,32.35,-86.28,Montgomery,23153.0
537,36110,122665,AL,12807,MONTGOMERY,32.35,-86.28,Montgomery,9578.0
538,36111,424801,AL,12203,MONTGOMERY,32.35,-86.28,Montgomery,34811.0
539,36112,3023,AL,364,MONTGOMERY,32.35,-86.28,Montgomery,8305.0
540,36113,17079,AL,1753,MONTGOMERY,32.35,-86.28,Montgomery,9743.0
541,36115,11183,AL,855,MONTGOMERY,32.35,-86.28,Montgomery,13080.0
542,36116,763283,AL,44944,MONTGOMERY,32.35,-86.28,Montgomery,16983.0
543,36117,1656832,AL,52890,MONTGOMERY,32.35,-86.28,Montgomery,31326.0
544,36201,197900,AL,18036,ANNISTON,33.66,-85.81,Calhoun,10972.0
545,36203,427924,AL,18104,OXFORD,33.66,-85.81,Calhoun,23637.0
546,36203,427924,AL,18104,OXFORD,33.66,-85.81,Talladega,23637.0
547,36205,14661,AL,445,ANNISTON,33.66,-85.81,Calhoun,32946.0
548,36206,182157,AL,11504,ANNISTON,33.66,-85.81,Calhoun,15834.0
549,36207,504837,AL,20867,ANNISTON,33.66,-85.81,Calhoun,24193.0
550,36250,109043,AL,4911,ALEXANDRIA,33.78,-85.9,Calhoun,22204.0
551,36251,89070,AL,5195,ASHLAND,33.27,-85.83,Clay,17145.0
552,36255,33507,AL,753,CRAGFORD,33.21,-85.69,Clay,44498.0
553,36255,33507,AL,753,CRAGFORD,33.21,-85.69,Tallapoosa,44498.0
554,36256,26186,AL,1728,DAVISTON,33.05,-85.63,Clay,15154.0
555,36256,26186,AL,1728,DAVISTON,33.05,-85.63,Tallapoosa,15154.0
556,36258,28413,AL,1379,DELTA,33.45,-85.68,Clay,20604.0
557,36258,28413,AL,1379,DELTA,33.45,-85.68,Cleburne,20604.0
558,36258,28413,AL,1379,DELTA,33.45,-85.68,Randolph,20604.0
559,36260,67851,AL,3928,EASTABOGA,33.6,-85.97,Calhoun,17274.0
560,36260,67851,AL,3928,EASTABOGA,33.6,-85.97,Talladega,17274.0
561,36262,21568,AL,1389,FRUITHURST,33.73,-85.43,Cleburne,15528.0
562,36263,12735,AL,537,GRAHAM,33.46,-85.33,Randolph,23715.0
563,36264,161328,AL,8418,HEFLIN,33.64,-85.58,Cleburne,19165.0
564,36264,161328,AL,8418,HEFLIN,33.64,-85.58,Randolph,19165.0
565,36265,367171,AL,20741,JACKSONVILLE,33.81,-85.76,Calhoun,17703.0
566,36266,98545,AL,5333,LINEVILLE,33.31,-85.75,Clay,18478.0
567,36266,98545,AL,5333,LINEVILLE,33.31,-85.75,Randolph,18478.0
568,36268,106148,AL,6030,MUNFORD,33.53,-85.92,Clay,17603.0
569,36268,106148,AL,6030,MUNFORD,33.53,-85.92,Cleburne,17603.0
570,36268,106148,AL,6030,MUNFORD,33.53,-85.92,Talladega,17603.0
571,36269,19481,AL,1209,MUSCADINE,33.74,-85.37,Cleburne,16113.0
572,36271,114934,AL,6099,OHATCHEE,33.78,-86.01,Calhoun,18845.0
573,36271,114934,AL,6099,OHATCHEE,33.78,-86.01,Etowah,18845.0
574,36272,192489,AL,12702,PIEDMONT,33.92,-85.61,Calhoun,15154.0
575,36272,192489,AL,12702,PIEDMONT,33.92,-85.61,Cherokee,15154.0
576,36272,192489,AL,12702,PIEDMONT,33.92,-85.61,Cleburne,15154.0
577,36272,192489,AL,12702,PIEDMONT,33.92,-85.61,Etowah,15154.0
578,36273,50817,AL,3449,RANBURNE,33.52,-85.34,Cleburne,14734.0
579,36274,162253,AL,11497,ROANOKE,33.14,-85.36,Chambers,14113.0
580,36274,162253,AL,11497,ROANOKE,33.14,-85.36,Randolph,14113.0
581,36276,34853,AL,2669,WADLEY,33.12,-85.56,Chambers,13058.0
582,36276,34853,AL,2669,WADLEY,33.12,-85.56,Clay,13058.0
583,36276,34853,AL,2669,WADLEY,33.12,-85.56,Randolph,13058.0
584,36276,34853,AL,2669,WADLEY,33.12,-85.56,Tallapoosa,13058.0
585,36277,101753,AL,5238,WEAVER,33.75,-85.8,Calhoun,19426.0
586,36278,101325,AL,4469,WEDOWEE,33.3,-85.48,Randolph,22673.0
587,36279,45535,AL,2543,WELLINGTON,33.86,-85.91,Calhoun,17906.0
588,36280,63376,AL,3698,WOODLAND,33.37,-85.39,Randolph,17138.0
589,36301,689880,AL,36609,DOTHAN,31.23,-85.4,Geneva,18845.0
590,36301,689880,AL,36609,DOTHAN,31.23,-85.4,Houston,18845.0
591,36303,751655,AL,31422,DOTHAN,31.23,-85.4,Dale,23921.0
592,36303,751655,AL,31422,DOTHAN,31.23,-85.4,Henry,23921.0
593,36303,751655,AL,31422,DOTHAN,31.23,-85.4,Houston,23921.0
594,36305,555564,AL,15940,DOTHAN,31.23,-85.4,Geneva,34853.0
595,36305,555564,AL,15940,DOTHAN,31.23,-85.4,Houston,34853.0
596,36310,105923,AL,6491,ABBEVILLE,31.56,-85.25,Henry,16318.0
597,36311,48333,AL,2661,ARITON,31.59,-85.71,Barbour,18163.0
598,36311,48333,AL,2661,ARITON,31.59,-85.71,Coffee,18163.0
599,36311,48333,AL,2661,ARITON,31.59,-85.71,Dale,18163.0
600,36312,113872,AL,6317,ASHFORD,31.18,-85.23,Houston,18026.0
601,36314,9818,AL,504,BLACK,31.0,-85.74,Geneva,19480.0
602,36316,38570,AL,1831,CHANCELLOR,31.18,-85.87,Coffee,21065.0
603,36316,38570,AL,1831,CHANCELLOR,31.18,-85.87,Geneva,21065.0
604,36317,6017,AL,371,CLOPTON,31.6,-85.43,Barbour,16218.0
605,36317,6017,AL,371,CLOPTON,31.6,-85.43,Dale,16218.0
606,36317,6017,AL,371,CLOPTON,31.6,-85.43,Henry,16218.0
607,36318,24260,AL,1556,COFFEE SPRINGS,31.16,-85.9,Coffee,15591.0
608,36318,24260,AL,1556,COFFEE SPRINGS,31.16,-85.9,Geneva,15591.0
609,36319,46069,AL,1742,COLUMBIA,31.29,-85.11,Henry,26446.0
610,36319,46069,AL,1742,COLUMBIA,31.29,-85.11,Houston,26446.0
611,36320,52686,AL,3864,COTTONWOOD,31.05,-85.3,Houston,13635.0
612,36321,31520,AL,1701,COWARTS,31.19,-85.3,Houston,18530.0
613,36322,146222,AL,8889,DALEVILLE,31.3,-85.71,Dale,16450.0
614,36322,146222,AL,8889,DALEVILLE,31.3,-85.71,Geneva,16450.0
615,36323,160386,AL,7870,ELBA,31.41,-86.07,Coffee,20379.0
616,36323,160386,AL,7870,ELBA,31.41,-86.07,Crenshaw,20379.0
617,36330,878630,AL,36674,ENTERPRISE,31.32,-85.84,Coffee,23958.0
618,36330,878630,AL,36674,ENTERPRISE,31.32,-85.84,Dale,23958.0
619,36340,85541,AL,6066,GENEVA,31.03,-85.87,Geneva,14102.0
620,36343,22269,AL,1354,GORDON,31.14,-85.09,Houston,16447.0
621,36344,89547,AL,5893,HARTFORD,31.1,-85.69,Geneva,15195.0
622,36345,189917,AL,8653,HEADLAND,31.35,-85.34,Dale,21948.0
623,36345,189917,AL,8653,HEADLAND,31.35,-85.34,Henry,21948.0
624,36345,189917,AL,8653,HEADLAND,31.35,-85.34,Houston,21948.0
625,36346,26677,AL,1386,JACK,31.57,-85.99,Coffee,19247.0
626,36350,144310,AL,6097,MIDLAND CITY,31.31,-85.49,Dale,23669.0
627,36350,144310,AL,6097,MIDLAND CITY,31.31,-85.49,Henry,23669.0
628,36350,144310,AL,6097,MIDLAND CITY,31.31,-85.49,Houston,23669.0
629,36351,75256,AL,3563,NEW BROCKTON,31.38,-85.92,Coffee,21122.0
630,36352,122455,AL,5368,NEWTON,31.33,-85.6,Dale,22812.0
631,36352,122455,AL,5368,NEWTON,31.33,-85.6,Geneva,22812.0
632,36352,122455,AL,5368,NEWTON,31.33,-85.6,Houston,22812.0
633,36353,37015,AL,1945,NEWVILLE,31.42,-85.33,Dale,19031.0
634,36353,37015,AL,1945,NEWVILLE,31.42,-85.33,Henry,19031.0
635,36360,350898,AL,19280,OZARK,31.43,-85.64,Dale,18200.0
636,36362,73568,AL,4681,FORT RUCKER,31.34,-85.71,Dale,15716.0
637,36370,16752,AL,876,PANSEY,31.15,-85.17,Houston,19123.0
638,36371,10773,AL,583,PINCKARD,31.32,-85.54,Dale,18479.0
639,36373,6821,AL,472,SHORTERVILLE,31.56,-85.1,Henry,14451.0
640,36374,23029,AL,1092,SKIPPERVILLE,31.55,-85.54,Barbour,21089.0
641,36374,23029,AL,1092,SKIPPERVILLE,31.55,-85.54,Dale,21089.0
642,36375,118236,AL,6593,SLOCOMB,31.11,-85.59,Geneva,17934.0
643,36375,118236,AL,6593,SLOCOMB,31.11,-85.59,Houston,17934.0
644,36376,34527,AL,2105,WEBB,31.25,-85.28,Houston,16402.0
645,36401,108830,AL,7902,EVERGREEN,31.43,-86.95,Conecuh,13772.0
646,36420,218899,AL,11056,ANDALUSIA,31.3,-86.48,Covington,19799.0
647,36420,218899,AL,11056,ANDALUSIA,31.3,-86.48,Escambia,19799.0
648,36421,200225,AL,9113,ANDALUSIA,31.37,-86.47,Covington,21971.0
649,36425,10871,AL,1078,BEATRICE,31.73,-87.2,Monroe,10084.0
650,36426,251957,AL,15514,BREWTON,31.11,-87.07,Conecuh,16241.0
651,36426,251957,AL,15514,BREWTON,31.11,-87.07,Escambia,16241.0
652,36432,33006,AL,2789,CASTLEBERRY,31.29,-87.02,Conecuh,11834.0
653,36432,33006,AL,2789,CASTLEBERRY,31.29,-87.02,Escambia,11834.0
654,36435,5232,AL,355,COY,31.89,-87.46,Wilcox,14738.0
655,36436,7851,AL,460,DICKINSON,31.76,-87.71,Clarke,17067.0
656,36439,13629,AL,805,EXCEL,31.42,-87.34,Monroe,16930.0
657,36441,66673,AL,3980,FLOMATON,31.01,-87.25,Escambia,16752.0
658,36442,41640,AL,3357,FLORALA,31.02,-86.3,Covington,12404.0
659,36444,7940,AL,790,FRANKLIN,31.71,-87.41,Monroe,10051.0
660,36445,63145,AL,3983,FRISCO CITY,31.43,-87.4,Monroe,15854.0
661,36446,11013,AL,454,FULTON,31.78,-87.72,Clarke,24258.0
662,36451,106633,AL,4371,GROVE HILL,31.7,-87.77,Clarke,24396.0
663,36453,41399,AL,2348,KINSTON,31.21,-86.16,Coffee,17632.0
664,36453,41399,AL,2348,KINSTON,31.21,-86.16,Covington,17632.0
665,36453,41399,AL,2348,KINSTON,31.21,-86.16,Geneva,17632.0
666,36455,4695,AL,353,LOCKHART,31.01,-86.35,Covington,13300.0
667,36456,28590,AL,1522,MC KENZIE,31.54,-86.71,Butler,18784.0
668,36460,168412,AL,10903,MONROEVILLE,31.51,-87.32,Conecuh,15446.0
669,36460,168412,AL,10903,MONROEVILLE,31.51,-87.32,Monroe,15446.0
670,36467,169302,AL,9831,OPP,31.29,-86.25,Coffee,17221.0
671,36467,169302,AL,9831,OPP,31.29,-86.25,Covington,17221.0
672,36467,169302,AL,9831,OPP,31.29,-86.25,Crenshaw,17221.0
673,36471,13305,AL,1122,PETERMAN,31.58,-87.25,Conecuh,11858.0
674,36471,13305,AL,1122,PETERMAN,31.58,-87.25,Monroe,11858.0
675,36474,49112,AL,3158,RED LEVEL,31.4,-86.6,Covington,15552.0
676,36475,30399,AL,1994,REPTON,31.4,-87.23,Conecuh,15245.0
677,36475,30399,AL,1994,REPTON,31.4,-87.23,Monroe,15245.0
678,36477,74199,AL,4372,SAMSON,31.11,-86.04,Coffee,16971.0
679,36477,74199,AL,4372,SAMSON,31.11,-86.04,Covington,16971.0
680,36477,74199,AL,4372,SAMSON,31.11,-86.04,Geneva,16971.0
681,36480,34726,AL,1603,URIAH,31.3,-87.5,Monroe,21663.0
682,36481,2572,AL,347,VREDENBURGH,31.82,-87.31,Monroe,7412.0
683,36482,11956,AL,673,WHATLEY,31.65,-87.62,Clarke,17765.0
